"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__relative_humidity_2m","hourly_units__windspeed_10m","hourly_units__windgusts_10m","hourly_units__pressure_msl","hourly_units__weathercode","hourly__time","hourly__temperature_2m","hourly__relative_humidity_2m","hourly__windspeed_10m","hourly__windgusts_10m","hourly__pressure_msl","hourly__weathercode"
"","","","","","","","","","","","","","","2024-03-25T18:00","28.5","37","6.4","10.4","1011.4","0"
"","","","","","","","","","","","","","","2024-03-25T19:00","29.2","35","5.3","7.6","1010.6","0"
"","","","","","","","","","","","","","","2024-03-25T20:00","27.2","39","5.8","6.5","1010.2","0"
"","","","","","","","","","","","","","","2024-03-25T21:00","25.6","43","8.2","10.1","1009.4","0"
"","","","","","","","","","","","","","","2024-03-25T22:00","25.3","43","7.4","11.2","1009.0","0"
"","","","","","","","","","","","","","","2024-03-25T23:00","24.5","45","6.2","10.4","1009.1","1"
"","","","","","","","","","","","","","","2024-03-26T00:00","23.6","49","7.6","10.1","1009.6","1"
"","","","","","","","","","","","","","","2024-03-26T01:00","24.7","50","6.1","9.4","1010.1","3"
"","","","","","","","","","","","","","","2024-03-26T02:00","26.0","50","8.4","11.2","1011.1","1"
"","","","","","","","","","","","","","","2024-03-26T03:00","29.1","46","6.5","15.1","1011.9","0"
"","","","","","","","","","","","","","","2024-03-26T04:00","32.3","42","5.8","16.9","1012.3","0"
"","","","","","","","","","","","","","","2024-03-26T05:00","35.3","33","6.0","19.1","1012.3","0"
"","","","","","","","","","","","","","","2024-03-26T06:00","37.3","25","3.7","18.7","1011.7","0"
"","","","","","","","","","","","","","","2024-03-26T07:00","38.5","22","2.5","16.9","1010.9","0"
"","","","","","","","","","","","","","","2024-03-26T08:00","39.3","20","2.9","16.2","1009.7","0"
"","","","","","","","","","","","","","","2024-03-26T09:00","39.8","19","4.3","17.6","1008.6","0"
"","","","","","","","","","","","","","","2024-03-26T10:00","40.0","18","6.5","19.4","1007.9","0"
"","","","","","","","","","","","","","","2024-03-26T11:00","39.8","17","8.7","20.9","1007.7","0"
"","","","","","","","","","","","","","","2024-03-26T12:00","39.3","17","9.3","20.5","1007.7","0"
"","","","","","","","","","","","","","","2024-03-26T13:00","36.8","20","6.8","19.4","1008.9","1"
"","","","","","","","","","","","","","","2024-03-26T14:00","34.1","23","7.1","11.5","1009.5","3"
"","","","","","","","","","","","","","","2024-03-26T15:00","31.8","27","9.7","11.2","1010.0","3"
"","","","","","","","","","","","","","","2024-03-26T16:00","31.2","28","8.0","10.8","1010.8","3"
"","","","","","","","","","","","","","","2024-03-26T17:00","29.6","31","7.7","11.2","1011.4","3"
"","","","","","","","","","","","","","","2024-03-26T18:00","29.3","32","9.2","10.1","1011.6","3"
"","","","","","","","","","","","","","","2024-03-26T19:00","29.3","31","11.5","15.8","1011.5","3"
"","","","","","","","","","","","","","","2024-03-26T20:00","29.2","38","8.7","20.2","1010.8","0"
"","","","","","","","","","","","","","","2024-03-26T21:00","28.0","42","8.9","14.8","1010.5","0"
"","","","","","","","","","","","","","","2024-03-26T22:00","26.8","46","6.8","13.3","1010.3","0"
"","","","","","","","","","","","","","","2024-03-26T23:00","25.9","48","7.0","10.4","1010.6","0"
"","","","","","","","","","","","","","","2024-03-27T00:00","25.7","46","8.1","13.7","1011.5","3"
"","","","","","","","","","","","","","","2024-03-27T01:00","25.8","50","6.3","15.8","1012.3","3"
"","","","","","","","","","","","","","","2024-03-27T02:00","27.1","50","8.9","12.2","1012.9","0"
"","","","","","","","","","","","","","","2024-03-27T03:00","29.9","44","6.6","15.5","1013.7","0"
"","","","","","","","","","","","","","","2024-03-27T04:00","32.6","36","6.5","18.0","1014.0","0"
"","","","","","","","","","","","","","","2024-03-27T05:00","35.4","29","6.2","19.1","1014.0","0"
"","","","","","","","","","","","","","","2024-03-27T06:00","37.8","24","6.7","20.9","1013.3","0"
"","","","","","","","","","","","","","","2024-03-27T07:00","39.2","21","4.5","20.9","1012.5","1"
"","","","","","","","","","","","","","","2024-03-27T08:00","40.2","19","5.2","19.1","1011.5","0"
"","","","","","","","","","","","","","","2024-03-27T09:00","40.7","17","8.0","22.0","1010.2","2"
"","","","","","","","","","","","","","","2024-03-27T10:00","40.7","17","10.1","24.5","1009.2","2"
"","","","","","","","","","","","","","","2024-03-27T11:00","40.2","17","11.9","25.6","1008.7","3"
"","","","","","","","","","","","","","","2024-03-27T12:00","39.5","17","10.8","25.6","1008.8","2"
"","","","","","","","","","","","","","","2024-03-27T13:00","37.3","21","8.0","22.3","1009.5","3"
"","","","","","","","","","","","","","","2024-03-27T14:00","34.4","25","6.8","13.0","1010.3","3"
"","","","","","","","","","","","","","","2024-03-27T15:00","32.9","28","7.9","10.1","1010.9","3"
"","","","","","","","","","","","","","","2024-03-27T16:00","31.4","32","10.2","11.9","1011.5","3"
"","","","","","","","","","","","","","","2024-03-27T17:00","31.0","32","8.2","11.5","1011.9","3"
"","","","","","","","","","","","","","","2024-03-27T18:00","30.4","32","7.1","11.2","1011.7","1"
"","","","","","","","","","","","","","","2024-03-27T19:00","29.6","34","8.5","11.5","1011.4","2"
"","","","","","","","","","","","","","","2024-03-27T20:00","29.0","35","10.5","14.8","1011.0","1"
"","","","","","","","","","","","","","","2024-03-27T21:00","28.8","37","9.5","18.7","1010.0","1"
"","","","","","","","","","","","","","","2024-03-27T22:00","27.9","42","9.7","15.5","1009.5","1"
"","","","","","","","","","","","","","","2024-03-27T23:00","27.2","45","8.2","15.5","1009.5","1"
"","","","","","","","","","","","","","","2024-03-28T00:00","26.5","46","8.7","14.0","1009.9","1"
"","","","","","","","","","","","","","","2024-03-28T01:00","26.9","42","8.7","14.4","1010.9","1"
"","","","","","","","","","","","","","","2024-03-28T02:00","28.0","39","12.2","18.4","1011.4","3"
"","","","","","","","","","","","","","","2024-03-28T03:00","30.6","35","12.2","23.0","1012.2","3"
"","","","","","","","","","","","","","","2024-03-28T04:00","33.1","32","13.5","27.7","1012.4","3"
"","","","","","","","","","","","","","","2024-03-28T05:00","35.6","28","12.5","28.1","1012.1","3"
"","","","","","","","","","","","","","","2024-03-28T06:00","37.6","24","11.2","28.1","1011.6","3"
"","","","","","","","","","","","","","","2024-03-28T07:00","38.9","22","10.7","27.4","1010.8","3"
"","","","","","","","","","","","","","","2024-03-28T08:00","39.7","21","10.2","26.6","1009.8","3"
"","","","","","","","","","","","","","","2024-03-28T09:00","40.1","20","10.1","25.9","1008.8","3"
"","","","","","","","","","","","","","","2024-03-28T10:00","40.3","19","11.5","26.6","1008.0","3"
"","","","","","","","","","","","","","","2024-03-28T11:00","39.9","19","14.0","28.1","1007.6","3"
"","","","","","","","","","","","","","","2024-03-28T12:00","39.0","19","15.9","29.5","1007.6","3"
"","","","","","","","","","","","","","","2024-03-28T13:00","36.9","22","11.9","25.6","1008.3","2"
"","","","","","","","","","","","","","","2024-03-28T14:00","34.5","24","9.2","19.8","1009.0","2"
"","","","","","","","","","","","","","","2024-03-28T15:00","33.0","25","7.3","14.4","1009.2","2"
"","","","","","","","","","","","","","","2024-03-28T16:00","32.1","25","7.4","11.2","1009.6","1"
"","","","","","","","","","","","","","","2024-03-28T17:00","31.7","25","10.0","15.1","1009.5","0"
"","","","","","","","","","","","","","","2024-03-28T18:00","30.2","27","8.4","16.2","1009.4","0"
"","","","","","","","","","","","","","","2024-03-28T19:00","28.7","29","6.8","13.7","1009.3","1"
"","","","","","","","","","","","","","","2024-03-28T20:00","27.5","33","6.2","10.1","1008.9","3"
"","","","","","","","","","","","","","","2024-03-28T21:00","26.6","37","6.5","9.0","1008.3","2"
"","","","","","","","","","","","","","","2024-03-28T22:00","26.4","42","7.2","10.8","1008.0","2"
"","","","","","","","","","","","","","","2024-03-28T23:00","25.9","45","7.6","11.9","1007.9","2"
"","","","","","","","","","","","","","","2024-03-29T00:00","25.8","46","9.7","15.5","1008.4","2"
"","","","","","","","","","","","","","","2024-03-29T01:00","26.4","51","10.9","17.6","1009.4","3"
"","","","","","","","","","","","","","","2024-03-29T02:00","27.2","50","12.9","20.5","1010.1","3"
"","","","","","","","","","","","","","","2024-03-29T03:00","29.5","40","13.4","25.6","1010.9","3"
"","","","","","","","","","","","","","","2024-03-29T04:00","32.1","32","12.8","27.4","1011.6","2"
"","","","","","","","","","","","","","","2024-03-29T05:00","34.6","28","12.1","27.7","1011.5","2"
"","","","","","","","","","","","","","","2024-03-29T06:00","36.6","24","10.8","27.7","1010.9","0"
"","","","","","","","","","","","","","","2024-03-29T07:00","38.1","21","9.4","26.3","1010.2","0"
"","","","","","","","","","","","","","","2024-03-29T08:00","39.1","19","11.9","28.1","1009.3","0"
"","","","","","","","","","","","","","","2024-03-29T09:00","39.8","16","13.5","29.9","1008.1","0"
"","","","","","","","","","","","","","","2024-03-29T10:00","39.7","15","16.5","33.1","1007.3","0"
"","","","","","","","","","","","","","","2024-03-29T11:00","39.0","15","16.3","33.8","1007.1","0"
"","","","","","","","","","","","","","","2024-03-29T12:00","38.2","15","11.5","32.0","1006.9","0"
"","","","","","","","","","","","","","","2024-03-29T13:00","35.7","19","9.0","25.2","1008.2","0"
"","","","","","","","","","","","","","","2024-03-29T14:00","33.0","22","6.5","14.8","1008.5","0"
"","","","","","","","","","","","","","","2024-03-29T15:00","32.2","24","7.2","10.1","1009.3","0"
"","","","","","","","","","","","","","","2024-03-29T16:00","30.3","26","9.0","12.2","1009.7","0"
"","","","","","","","","","","","","","","2024-03-29T17:00","29.8","25","7.6","11.9","1010.1","0"
"","","","","","","","","","","","","","","2024-03-29T18:00","28.1","28","7.1","11.5","1010.5","0"
"","","","","","","","","","","","","","","2024-03-29T19:00","27.6","29","7.8","11.9","1010.7","0"
"","","","","","","","","","","","","","","2024-03-29T20:00","27.3","29","9.0","13.7","1010.5","0"
"","","","","","","","","","","","","","","2024-03-29T21:00","26.9","34","11.2","17.6","1010.2","0"
"","","","","","","","","","","","","","","2024-03-29T22:00","26.4","41","12.1","18.7","1010.1","0"
"","","","","","","","","","","","","","","2024-03-29T23:00","25.9","46","14.2","23.0","1010.1","0"
"","","","","","","","","","","","","","","2024-03-30T00:00","25.5","50","13.7","23.4","1010.6","0"
"","","","","","","","","","","","","","","2024-03-30T01:00","25.5","54","12.6","22.0","1011.1","0"
"","","","","","","","","","","","","","","2024-03-30T02:00","26.2","52","11.2","20.5","1012.1","0"
"","","","","","","","","","","","","","","2024-03-30T03:00","28.1","46","12.0","24.1","1013.1","0"
"","","","","","","","","","","","","","","2024-03-30T04:00","30.3","39","11.3","25.2","1013.5","0"
"","","","","","","","","","","","","","","2024-03-30T05:00","32.6","31","11.6","27.0","1013.5","0"
"","","","","","","","","","","","","","","2024-03-30T06:00","34.7","23","12.2","28.4","1013.1","0"
"","","","","","","","","","","","","","","2024-03-30T07:00","36.2","19","13.6","30.6","1012.3","0"
"","","","","","","","","","","","","","","2024-03-30T08:00","37.2","16","14.6","32.0","1011.2","0"
"","","","","","","","","","","","","","","2024-03-30T09:00","37.8","15","14.9","32.4","1010.0","0"
"","","","","","","","","","","","","","","2024-03-30T10:00","37.9","14","16.5","33.8","1009.1","0"
"","","","","","","","","","","","","","","2024-03-30T11:00","37.2","15","18.4","35.3","1008.8","0"
"","","","","","","","","","","","","","","2024-03-30T12:00","35.9","18","18.9","35.3","1009.2","0"
"","","","","","","","","","","","","","","2024-03-30T13:00","33.4","20","10.2","24.5","1010.6","0"
"","","","","","","","","","","","","","","2024-03-30T14:00","31.2","24","8.0","16.6","1011.3","0"
"","","","","","","","","","","","","","","2024-03-30T15:00","29.3","28","8.7","12.6","1011.9","0"
"","","","","","","","","","","","","","","2024-03-30T16:00","29.6","28","5.7","11.2","1012.3","0"
"","","","","","","","","","","","","","","2024-03-30T17:00","27.4","33","8.2","8.6","1012.8","0"
"","","","","","","","","","","","","","","2024-03-30T18:00","27.7","32","8.1","12.2","1012.6","0"
"","","","","","","","","","","","","","","2024-03-30T19:00","26.9","34","7.2","12.6","1012.5","0"
"","","","","","","","","","","","","","","2024-03-30T20:00","26.0","37","7.2","11.2","1012.4","0"
"","","","","","","","","","","","","","","2024-03-30T21:00","25.9","37","11.4","17.6","1012.1","0"
"","","","","","","","","","","","","","","2024-03-30T22:00","25.2","35","12.6","20.5","1012.0","1"
"","","","","","","","","","","","","","","2024-03-30T23:00","24.4","40","11.2","20.5","1012.1","2"
"","","","","","","","","","","","","","","2024-03-31T00:00","23.8","47","9.6","18.0","1012.7","3"
"","","","","","","","","","","","","","","2024-03-31T01:00","23.9","50","9.3","18.0","1013.8","3"
"","","","","","","","","","","","","","","2024-03-31T02:00","24.6","46","9.7","16.6","1014.6","3"
"","","","","","","","","","","","","","","2024-03-31T03:00","26.4","43","11.2","23.0","1015.4","0"
"","","","","","","","","","","","","","","2024-03-31T04:00","28.6","40","11.5","25.6","1015.6","2"
"","","","","","","","","","","","","","","2024-03-31T05:00","31.1","34","11.2","26.6","1015.4","0"
"","","","","","","","","","","","","","","2024-03-31T06:00","33.3","28","8.9","26.6","1014.6","0"
"","","","","","","","","","","","","","","2024-03-31T07:00","34.9","23","8.2","24.5","1013.8","0"
"","","","","","","","","","","","","","","2024-03-31T08:00","36.1","18","9.7","25.6","1012.7","0"
"","","","","","","","","","","","","","","2024-03-31T09:00","36.8","16","10.5","26.6","1011.6","0"
"","","","","","","","","","","","","","","2024-03-31T10:00","37.1","14","11.0","26.6","1010.4","0"
"","","","","","","","","","","","","","","2024-03-31T11:00","37.1","13","11.8","25.9","1009.7","0"
"","","","","","","","","","","","","","","2024-03-31T12:00","36.4","11","13.1","25.6","1009.6","0"
"","","","","","","","","","","","","","","2024-03-31T13:00","33.5","17","8.3","20.9","1010.8","3"
"","","","","","","","","","","","","","","2024-03-31T14:00","30.6","19","7.3","13.7","1011.2","2"
"","","","","","","","","","","","","","","2024-03-31T15:00","28.5","23","9.4","11.2","1011.4","3"
"","","","","","","","","","","","","","","2024-03-31T16:00","27.9","25","10.0","11.5","1011.7","3"
"","","","","","","","","","","","","","","2024-03-31T17:00","27.7","28","8.6","12.6","1011.7","3"
"","","","","","","","","","","","","","","2024-03-31T18:00","27.8","31","7.4","11.5","1011.2","3"
"","","","","","","","","","","","","","","2024-03-31T19:00","27.1","33","7.5","12.6","1010.8","3"
"","","","","","","","","","","","","","","2024-03-31T20:00","25.6","36","5.9","11.2","1010.3","3"
"","","","","","","","","","","","","","","2024-03-31T21:00","25.2","38","8.6","14.0","1010.0","3"
"","","","","","","","","","","","","","","2024-03-31T22:00","24.5","42","6.5","13.7","1009.6","3"
"","","","","","","","","","","","","","","2024-03-31T23:00","24.0","47","7.6","11.5","1009.5","3"
"","","","","","","","","","","","","","","2024-04-01T00:00","23.9","52","10.1","16.9","1009.8","3"
"","","","","","","","","","","","","","","2024-04-01T01:00","23.8","63","7.4","16.9","1010.6","2"
"","","","","","","","","","","","","","","2024-04-01T02:00","24.9","63","8.3","13.7","1011.1","2"
"","","","","","","","","","","","","","","2024-04-01T03:00","27.5","55","6.8","16.6","1011.7","3"
"","","","","","","","","","","","","","","2024-04-01T04:00","30.0","43","5.1","17.3","1011.8","3"
"","","","","","","","","","","","","","","2024-04-01T05:00","32.8","33","4.0","16.6","1011.4","3"
"","","","","","","","","","","","","","","2024-04-01T06:00","35.0","24","5.4","18.0","1010.6","3"
"","","","","","","","","","","","","","","2024-04-01T07:00","36.6","20","9.3","23.8","1009.6","3"
"","","","","","","","","","","","","","","2024-04-01T08:00","37.5","18","12.0","28.1","1008.3","3"
"","","","","","","","","","","","","","","2024-04-01T09:00","38.0","16","13.7","30.2","1007.1","1"
"","","","","","","","","","","","","","","2024-04-01T10:00","38.0","15","16.6","33.5","1006.4","3"
"","","","","","","","","","","","","","","2024-04-01T11:00","37.4","14","17.5","33.8","1006.0","3"
"","","","","","","","","","","","","","","2024-04-01T12:00","37.0","13","16.3","33.5","1006.0","0"
"","","","","","","","","","","","","","","2024-04-01T13:00","34.6","18","7.5","22.7","1007.3","1"
"","","","","","","","","","","","","","","2024-04-01T14:00","32.1","20","9.4","14.8","1007.7","1"
"","","","","","","","","","","","","","","2024-04-01T15:00","31.0","21","10.0","15.5","1008.3","2"
"","","","","","","","","","","","","","","2024-04-01T16:00","29.8","23","9.5","15.8","1008.8","3"
